Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family
large,19132,10129,voluminous,-1,3,1,large
large,19132,10190,copious,-1,3,1,large
large,19132,10349,stupendous,-1,3,1,large
large,19132,12467,grandiose,-1,3,1,large
large,19132,17274,ample,5,3,1,large
large,19132,18790,wide,2,1,1,large
large,19132,20820,sizable,-1,1,1,large
large,19132,21080,capacious,-1,3,1,large
large,19132,21670,roomy,-1,2,1,large
large,19132,23347,populous,-1,1,1,large
large,19132,28024,great,2,1,1,large
large,19132,28086,grand,4,1,1,large
large,19132,28234,gross,5,2,1,large
large,656,282,great,2,3,1,large
large,656,456,full,2,3,1,large
large,656,606,tidy,2,2,1,large
large,656,744,huge,3,3,1,large
large,656,1168,massive,4,3,1,large
large,656,1181,enormous,3,3,1,large
large,656,1469,plentiful,-1,1,1,large
large,656,1626,comprehensive,5,2,1,large
large,656,1766,vast,4,3,1,large
large,656,1842,immense,5,3,1,large
large,656,1893,booming,-1,1,1,large
large,656,2029,bulky,5,1,1,large
large,656,2067,gigantic,-1,3,1,large
large,656,2084,thumping,-1,2,1,large
large,656,2261,broad,3,3,1,large
large,656,2802,considerable,4,3,1,large
large,656,3100,generous,3,3,1,large
large,656,3398,mountainous,-1,1,1,large
large,656,3437,colossal,-1,1,1,large
large,656,3565,monumental,-1,1,1,large
large,656,3755,liberal,5,2,1,large
large,656,4164,extensive,4,3,1,large
large,656,4166,excessive,5,1,1,large
large,656,4545,jumbo,-1,1,1,large
large,656,5091,hefty,-1,3,1,large
large,656,5449,substantial,4,3,1,large
large,656,5765,spacious,5,3,1,large
large,656,6058,goodly,-1,1,1,large
large,656,6234,super,4,2,1,large
large,656,6472,sweeping,-1,2,1,large
large,656,6550,extravagant,6,1,1,large
large,656,8061,exorbitant,-1,1,1,large
large,656,8236,immeasurable,-1,1,1,large
large,656,8390,humongous,-1,1,1,large
large,656,10046,roomy,-1,2,1,large
large,656,10120,whopping,-1,1,1,large
large,656,10129,voluminous,-1,1,1,large
large,656,10190,copious,-1,1,1,large
large,656,10349,stupendous,-1,1,1,large
large,656,12467,grandiose,-1,1,1,large
large,656,15867,wide,2,3,1,large
large,656,16486,ample,5,1,1,large
large,656,20820,sizable,-1,3,1,large
large,656,21080,capacious,-1,1,1,large
large,656,23347,populous,-1,3,1,large
large,656,28086,grand,4,3,1,large
large,656,28234,gross,5,2,1,large
desert,288,727,wild,4,2,2,None
desert,288,796,lonely,3,3,2,None
desert,288,1737,waste,3,2,2,None
desert,288,3570,arid,6,3,2,None
desert,288,4390,solitary,6,2,2,None
desert,288,6100,sterile,-1,1,2,None
desert,288,6177,desolate,-1,3,2,None
desert,288,13853,infertile,-1,1,2,None
desert,288,15699,uninhabited,6,3,2,None
desert,288,21161,unproductive,5,1,2,None
keep,330,128,put,1,3,1,None
keep,330,374,own,2,2,1,None
keep,330,418,pile,4,2,1,None
keep,330,521,save,3,3,1,None
keep,330,537,place,1,3,1,None
keep,330,831,enjoy,1,3,1,None
keep,330,900,carry,1,3,1,None
keep,330,1036,grasp,5,2,1,None
keep,330,1255,season,3,2,1,None
keep,330,1516,preserve,4,3,1,None
keep,330,1659,store,3,3,1,None
keep,330,1983,reserve,3,2,1,None
keep,330,1998,conduct,4,3,1,None
keep,330,2171,manage,3,3,1,None
keep,330,2446,direct,3,2,1,None
keep,330,3208,detain,5,2,1,None
keep,330,3416,stock,5,2,1,None
keep,330,3500,grip,4,2,1,None
keep,330,4416,conserve,5,2,1,None
keep,330,4535,stack,-1,2,1,None
keep,330,4606,heap,-1,2,1,None
keep,330,4611,retain,6,3,1,None
keep,330,5925,withhold,-1,2,1,None
keep,330,7575,deposit,4,2,1,None
keep,330,8144,accumulate,6,2,1,None
keep,330,8366,garner,-1,2,1,None
keep,330,8966,amass,-1,2,1,None
keep,330,10573,cache,-1,2,1,None
glad,1400,555,pleased,2,3,1,None
glad,1400,575,beautiful,1,1,1,None
glad,1400,1183,pleasant,2,1,1,None
glad,1400,2782,radiant,-1,1,1,None
glad,1400,4128,gay,3,2,1,None
glad,1400,5699,genial,-1,1,1,None
glad,1400,6096,joyous,-1,1,1,None
glad,1400,6220,sparkling,4,2,1,None
glad,1400,7277,contented,-1,3,1,None
glad,1400,7456,jovial,-1,1,1,None
glad,1400,7498,merry,-1,1,1,None
glad,1400,7659,gratifying,-1,1,1,None
glad,1400,8145,pleasing,-1,2,1,None
glad,1400,9640,cheering,-1,2,1,None
glad,1400,10730,joyful,-1,3,1,None
glad,1400,15126,animated,6,1,1,None
glad,1400,17084,rejoicing,-1,2,1,None
glad,1400,17239,gratified,-1,1,1,None
glad,1400,18923,felicitous,-1,1,1,None
glad,1400,19109,bright,3,1,1,None
glad,1400,19741,up,2,1,1,None
glad,1400,20562,hilarious,5,1,1,None
glad,1400,23088,beaming,-1,1,1,None
glad,1400,23216,cheery,-1,1,1,None
glad,1400,30476,mirthful,-1,1,1,None
gift,20063,109,hand,1,2,1,None
gift,20063,522,present,2,1,1,None
gift,20063,615,tip,6,1,1,None
gift,20063,747,grant,3,1,1,None
gift,20063,857,award,4,1,1,None
gift,20063,1439,legacy,6,1,1,None
gift,20063,1666,provision,5,2,1,None
gift,20063,2022,ration,-1,2,1,None
gift,20063,2732,offering,5,1,1,None
gift,20063,2893,remembrance,-1,2,1,None
gift,20063,3095,courtesy,4,2,1,None
gift,20063,3235,handout,4,2,1,None
gift,20063,3763,charity,3,2,1,None
gift,20063,3857,token,5,2,1,None
gift,20063,4198,relief,4,1,1,None
gift,20063,4353,donation,4,1,1,None
gift,20063,4402,souvenir,3,1,1,None
gift,20063,4618,tribute,6,1,1,None
gift,20063,4978,favor,-1,1,1,None
gift,20063,5073,presentation,3,2,1,None
gift,20063,5297,subsidy,5,1,1,None
gift,20063,5764,contribution,4,1,1,None
gift,20063,6197,philanthropy,-1,2,1,None
gift,20063,6281,bounty,-1,2,1,None
gift,20063,6422,allowance,5,1,1,None
gift,20063,7026,subscription,5,2,1,None
gift,20063,7233,boon,-1,2,1,None
gift,20063,8094,benefit,3,1,1,None
gift,20063,10636,honorarium,-1,2,1,None
gift,20063,11071,endowment,-1,1,1,None
gift,20063,11536,bonus,4,1,1,None
gift,20063,11879,remittance,-1,2,1,None
gift,20063,11882,dispensation,-1,2,1,None
gift,20063,12043,bequest,-1,2,1,None
gift,20063,12186,gratuity,-1,2,1,None
gift,20063,12646,giveaway,-1,1,1,None
gift,20063,15665,largesse,-1,2,1,None
gift,20063,16953,oblation,-1,2,1,None
gift,20063,31451,premium,5,1,1,None
gift,20063,31452,reward,3,1,1,None
gift,20063,31453,alms,-1,2,1,None
gift,20063,31454,bestowal,-1,2,1,None
gift,20063,31455,hand-me-down,-1,2,1,None
gift,20063,31456,libation,-1,2,1,None
gift,20063,31457,pittance,-1,2,1,None
gift,20063,31458,write-off,-1,2,1,None
gift,1059,109,hand,1,2,1,None
gift,1059,522,present,2,3,1,None
gift,1059,615,tip,6,3,1,None
gift,1059,747,grant,3,3,1,None
gift,1059,857,award,4,3,1,None
gift,1059,1439,legacy,6,3,1,None
gift,1059,1666,provision,5,2,1,None
gift,1059,2022,ration,-1,2,1,None
gift,1059,2732,offering,5,3,1,None
gift,1059,2893,remembrance,-1,2,1,None
gift,1059,3095,courtesy,4,2,1,None
gift,1059,3235,handout,4,2,1,None
gift,1059,3763,charity,3,2,1,None
gift,1059,3857,token,5,2,1,None
gift,1059,4198,relief,4,3,1,None
gift,1059,4353,donation,4,3,1,None
gift,1059,4402,souvenir,3,3,1,None
gift,1059,4618,tribute,6,3,1,None
gift,1059,4978,favor,-1,3,1,None
gift,1059,5073,presentation,3,2,1,None
gift,1059,5297,subsidy,5,3,1,None
gift,1059,5764,contribution,4,3,1,None
gift,1059,6197,philanthropy,-1,2,1,None
gift,1059,6281,bounty,-1,2,1,None
gift,1059,6422,allowance,5,3,1,None
gift,1059,7026,subscription,5,2,1,None
gift,1059,7233,boon,-1,2,1,None
gift,1059,8094,benefit,3,3,1,None
gift,1059,10636,honorarium,-1,2,1,None
gift,1059,11071,endowment,-1,3,1,None
gift,1059,11536,bonus,4,3,1,None
gift,1059,11879,remittance,-1,2,1,None
gift,1059,11882,dispensation,-1,2,1,None
gift,1059,12043,bequest,-1,2,1,None
gift,1059,12186,gratuity,-1,2,1,None
gift,1059,12646,giveaway,-1,3,1,None
gift,1059,15665,largesse,-1,2,1,None
gift,1059,16953,oblation,-1,2,1,None
gift,16736,11879,remittance,-1,2,1,None
gift,16736,5297,subsidy,5,3,1,None
gift,16736,16953,oblation,-1,2,1,None
gift,16736,7233,boon,-1,2,1,None
gift,16736,4198,relief,4,3,1,None
gift,16736,11536,bonus,4,3,1,None
gift,16736,2022,ration,-1,2,1,None
gift,16736,7026,subscription,5,2,1,None
gift,16736,15665,largesse,-1,2,1,None
gift,16736,12043,bequest,-1,2,1,None
gift,16736,4618,tribute,6,3,1,None
gift,16736,1666,provision,5,2,1,None
gift,16736,5764,contribution,4,3,1,None
gift,16736,3235,handout,4,2,1,None
gift,16736,6281,bounty,-1,2,1,None
gift,16736,6197,philanthropy,-1,2,1,None
gift,16736,12646,giveaway,-1,3,1,None
gift,16736,109,hand,1,2,1,None
gift,16736,857,award,4,3,1,None
gift,16736,3095,courtesy,4,2,1,None
gift,16736,4402,souvenir,3,3,1,None
gift,16736,3857,token,5,2,1,None
gift,16736,8094,benefit,3,3,1,None
gift,16736,12186,gratuity,-1,2,1,None
gift,16736,3763,charity,3,2,1,None
gift,16736,2732,offering,5,3,1,None
gift,16736,11882,dispensation,-1,2,1,None
gift,16736,4353,donation,4,3,1,None
gift,16736,1439,legacy,6,3,1,None
gift,16736,2893,remembrance,-1,2,1,None
gift,16736,4978,favor,-1,3,1,None
gift,16736,747,grant,3,3,1,None
gift,16736,11071,endowment,-1,3,1,None
gift,16736,615,tip,6,3,1,None
gift,16736,6422,allowance,5,3,1,None
gift,16736,522,present,2,3,1,None
gift,16736,10636,honorarium,-1,2,1,None
gift,16736,5073,presentation,3,2,1,None
gift,25361,109,hand,1,2,1,None
gift,25361,522,present,2,1,1,None
gift,25361,615,tip,6,1,1,None
gift,25361,747,grant,3,1,1,None
gift,25361,857,award,4,1,1,None
gift,25361,1439,legacy,6,1,1,None
gift,25361,1666,provision,5,2,1,None
gift,25361,2022,ration,-1,2,1,None
gift,25361,2732,offering,5,1,1,None
gift,25361,2893,remembrance,-1,2,1,None
gift,25361,3095,courtesy,4,2,1,None
gift,25361,3235,handout,4,2,1,None
gift,25361,3763,charity,3,2,1,None
gift,25361,3857,token,5,2,1,None
gift,25361,4198,relief,4,1,1,None
gift,25361,4353,donation,4,1,1,None
gift,25361,4402,souvenir,3,1,1,None
gift,25361,4618,tribute,6,1,1,None
gift,25361,4978,favor,-1,1,1,None
gift,25361,5073,presentation,3,2,1,None
gift,25361,5297,subsidy,5,1,1,None
gift,25361,5764,contribution,4,1,1,None
gift,25361,6197,philanthropy,-1,2,1,None
gift,25361,6281,bounty,-1,2,1,None
gift,25361,6422,allowance,5,1,1,None
gift,25361,7026,subscription,5,2,1,None
gift,25361,7233,boon,-1,2,1,None
gift,25361,8094,benefit,3,1,1,None
gift,25361,10636,honorarium,-1,2,1,None
gift,25361,11071,endowment,-1,1,1,None
gift,25361,11536,bonus,4,1,1,None
gift,25361,11879,remittance,-1,2,1,None
gift,25361,11882,dispensation,-1,2,1,None
gift,25361,12043,bequest,-1,2,1,None
gift,25361,12186,gratuity,-1,2,1,None
gift,25361,12646,giveaway,-1,1,1,None
gift,25361,15665,largesse,-1,2,1,None
gift,25361,16953,oblation,-1,2,1,None
gift,25361,31451,premium,5,1,1,None
gift,25361,31452,reward,3,1,1,None
gift,25361,31453,alms,-1,2,1,None
gift,25361,31454,bestowal,-1,2,1,None
gift,25361,31455,hand-me-down,-1,2,1,None
gift,25361,31456,libation,-1,2,1,None
gift,25361,31457,pittance,-1,2,1,None
gift,25361,31458,write-off,-1,2,1,None
gift,25736,109,hand,1,2,1,None
gift,25736,522,present,2,1,1,None
gift,25736,615,tip,6,1,1,None
gift,25736,747,grant,3,1,1,None
gift,25736,857,award,4,1,1,None
gift,25736,1439,legacy,6,1,1,None
gift,25736,1666,provision,5,2,1,None
gift,25736,2022,ration,-1,2,1,None
gift,25736,2732,offering,5,1,1,None
gift,25736,2893,remembrance,-1,2,1,None
gift,25736,3095,courtesy,4,2,1,None
gift,25736,3235,handout,4,2,1,None
gift,25736,3763,charity,3,2,1,None
gift,25736,3857,token,5,2,1,None
gift,25736,4198,relief,4,1,1,None
gift,25736,4353,donation,4,1,1,None
gift,25736,4402,souvenir,3,1,1,None
gift,25736,4618,tribute,6,1,1,None
gift,25736,4978,favor,-1,1,1,None
gift,25736,5073,presentation,3,2,1,None
gift,25736,5297,subsidy,5,1,1,None
gift,25736,5764,contribution,4,1,1,None
gift,25736,6197,philanthropy,-1,2,1,None
gift,25736,6281,bounty,-1,2,1,None
gift,25736,6422,allowance,5,1,1,None
gift,25736,7026,subscription,5,2,1,None
gift,25736,7233,boon,-1,2,1,None
gift,25736,8094,benefit,3,1,1,None
gift,25736,10636,honorarium,-1,2,1,None
gift,25736,11071,endowment,-1,1,1,None
gift,25736,11536,bonus,4,1,1,None
gift,25736,11879,remittance,-1,2,1,None
gift,25736,11882,dispensation,-1,2,1,None
gift,25736,12043,bequest,-1,2,1,None
gift,25736,12186,gratuity,-1,2,1,None
gift,25736,12646,giveaway,-1,1,1,None
gift,25736,15665,largesse,-1,2,1,None
gift,25736,16953,oblation,-1,2,1,None
gift,25736,31451,premium,5,1,1,None
gift,25736,31452,reward,3,1,1,None
gift,25736,31453,alms,-1,2,1,None
gift,25736,31454,bestowal,-1,2,1,None
gift,25736,31455,hand-me-down,-1,2,1,None
gift,25736,31456,libation,-1,2,1,None
gift,25736,31457,pittance,-1,2,1,None
gift,25736,31458,write-off,-1,2,1,None
gift,27106,109,hand,1,2,1,None
gift,27106,522,present,2,1,1,None
gift,27106,615,tip,6,1,1,None
gift,27106,747,grant,3,1,1,None
gift,27106,857,award,4,1,1,None
gift,27106,1439,legacy,6,1,1,None
gift,27106,1666,provision,5,2,1,None
gift,27106,2022,ration,-1,2,1,None
gift,27106,2732,offering,5,1,1,None
gift,27106,2893,remembrance,-1,2,1,None
gift,27106,3095,courtesy,4,2,1,None
gift,27106,3235,handout,4,2,1,None
gift,27106,3763,charity,3,2,1,None
gift,27106,3857,token,5,2,1,None
gift,27106,4198,relief,4,1,1,None
gift,27106,4353,donation,4,1,1,None
gift,27106,4402,souvenir,3,1,1,None
gift,27106,4618,tribute,6,1,1,None
gift,27106,4978,favor,-1,1,1,None
gift,27106,5073,presentation,3,2,1,None
gift,27106,5297,subsidy,5,1,1,None
gift,27106,5764,contribution,4,1,1,None
gift,27106,6197,philanthropy,-1,2,1,None
gift,27106,6281,bounty,-1,2,1,None
gift,27106,6422,allowance,5,1,1,None
gift,27106,7026,subscription,5,2,1,None
gift,27106,7233,boon,-1,2,1,None
gift,27106,8094,benefit,3,1,1,None
gift,27106,10636,honorarium,-1,2,1,None
gift,27106,11071,endowment,-1,1,1,None
gift,27106,11536,bonus,4,1,1,None
gift,27106,11879,remittance,-1,2,1,None
gift,27106,11882,dispensation,-1,2,1,None
gift,27106,12043,bequest,-1,2,1,None
gift,27106,12186,gratuity,-1,2,1,None
gift,27106,12646,giveaway,-1,1,1,None
gift,27106,15665,largesse,-1,2,1,None
gift,27106,16953,oblation,-1,2,1,None
gift,27106,31451,premium,5,1,1,None
gift,27106,31452,reward,3,1,1,None
gift,27106,31453,alms,-1,2,1,None
gift,27106,31454,bestowal,-1,2,1,None
gift,27106,31455,hand-me-down,-1,2,1,None
gift,27106,31456,libation,-1,2,1,None
gift,27106,31457,pittance,-1,2,1,None
gift,27106,31458,write-off,-1,2,1,None
shame,32881,1475,scandal,4,1,1,None
shame,32881,1679,irritation,6,1,1,None
shame,32881,1952,guilt,4,1,1,None
shame,32881,2263,smear,-1,2,1,None
shame,32881,2449,confusion,4,1,1,None
shame,32881,2586,treachery,-1,2,1,None
shame,32881,3739,contempt,6,1,1,None
shame,32881,4385,reproach,6,2,1,None
shame,32881,5230,disrepute,-1,2,1,None
shame,32881,5283,pang,-1,2,1,None
shame,32881,7463,remorse,6,1,1,None
shame,32881,7974,stigma,-1,1,1,None
shame,32881,10775,degradation,-1,2,1,None
shame,32881,11111,derision,-1,2,1,None
shame,32881,11671,discredit,-1,2,1,None
shame,32881,13513,blot,-1,2,1,None
shame,32881,15376,mortification,-1,2,1,None
shame,32881,17225,ignominy,-1,2,1,None
shame,32881,19421,chagrin,-1,2,1,None
shame,32881,21139,opprobrium,-1,2,1,None
shame,32881,21465,compunction,-1,2,1,None
shame,32881,23803,infamy,-1,2,1,None
shame,32881,28273,stupefaction,-1,2,1,None
shame,32881,31362,dishonor,-1,2,1,None
shame,32881,32590,obloquy,-1,2,1,None
shame,32881,32948,humiliation,-1,1,1,None
shame,32881,33864,contrition,-1,2,1,None
shame,32881,39057,loss of face,4,3,1,None
palace,1075,1795,hall,2,3,2,None
palace,1075,3091,mansion,5,3,2,None
palace,1075,11534,dwelling,-1,3,2,None
through,6165,890,over,3,1,1,None
through,6165,1698,complete,2,3,1,None
through,6165,4796,finished,-1,3,1,None
through,6165,5867,ended,-1,3,1,None
through,6165,37660,in the bag,-1,3,1,None
through,6165,39109,wound up,-1,3,1,None
suit,766,516,dress,4,3,1,suit
suit,766,1158,uniform,2,3,1,suit
suit,766,1316,habit,3,2,1,suit
suit,766,2024,clothing,4,2,1,suit
suit,766,2681,wardrobe,3,3,1,suit
suit,766,4101,livery,-1,2,1,suit
suit,766,6652,ensemble,-1,3,1,suit
suit,766,14884,getup,-1,2,1,suit
full,456,1297,entire,4,3,1,None
full,456,1469,plentiful,-1,1,1,None
full,456,1698,complete,2,3,1,None
full,456,2625,intact,6,3,1,None
full,456,2796,laden,-1,2,1,None
full,456,3600,sufficient,4,3,1,None
full,456,4014,adequate,4,3,1,None
full,456,4108,satisfied,3,2,1,None
full,456,4516,competent,5,1,1,None
full,456,6550,extravagant,6,1,1,None
full,456,7828,replete,-1,2,1,None
full,456,7967,lavish,6,2,1,None
full,456,9002,awash,-1,1,1,None
full,456,10129,voluminous,-1,1,1,None
full,456,10475,abundant,-1,1,1,None
full,456,10983,stuffed,-1,2,1,None
full,456,11213,weighted,-1,2,1,None
full,456,11326,satiated,-1,2,1,None
full,456,12057,teeming,-1,2,1,None
full,456,15684,padded,-1,2,1,None
full,456,17756,crammed,-1,2,1,None
full,456,18407,saturated,-1,2,1,None
full,456,18510,profuse,-1,1,1,None
full,456,19614,abounding,-1,2,1,None
full,456,19811,overflowing,-1,2,1,None
full,456,19914,suffused,-1,2,1,None
full,456,22489,brimful,-1,1,1,None
snack,14310,206,tea,1,3,1,None
snack,14310,406,bite,3,2,1,None
snack,14310,450,break,2,2,1,None
snack,14310,657,piece,1,2,1,None
snack,14310,1912,grub,-1,2,1,None
snack,14310,3105,morsel,-1,3,1,None
snack,14310,4686,tidbit,-1,2,1,None
snack,14310,4916,refreshment,3,3,1,None
snack,14310,7034,luncheon,-1,2,1,None
snack,14310,9361,munch,-1,2,1,None
snack,14310,14083,nibble,-1,2,1,None
accident,1568,315,blow,3,2,3,None
accident,1568,367,smash,4,2,3,None
accident,1568,1291,total,3,2,3,None
accident,1568,3386,disaster,4,3,3,None
accident,1568,3393,hazard,5,3,3,None
accident,1568,3635,collision,5,2,3,None
accident,1568,7437,mishap,6,3,3,None
accident,1568,8762,calamity,-1,3,3,None
accident,1568,8764,casualty,6,3,3,None
accident,1568,9281,fluke,-1,2,3,None
accident,1568,9643,setback,5,3,3,None
accident,1568,16458,misadventure,-1,2,3,None
accident,1568,16961,misfortune,5,2,3,None
accident,1568,23393,pileup,-1,3,3,None
planet,1227,336,world,1,3,2,None
planet,1227,677,marble,-1,2,2,None
planet,1227,803,globe,4,3,2,None
planet,1227,1238,earth,2,3,2,None
planet,1227,1462,apple,1,2,2,None
planet,1227,5849,sphere,5,3,2,None
planet,1227,14010,orb,-1,2,2,None
planet,1227,18864,asteroid,-1,3,2,None
surf,870,4901,swell,6,3,1,None
dirty,693,197,black,1,2,2,None
dirty,693,1044,scummy,-1,1,2,None
dirty,693,2075,dusty,3,3,2,None
dirty,693,2480,slimy,-1,1,2,None
dirty,693,2912,nasty,3,3,2,None
dirty,693,2926,foul,5,2,2,None
dirty,693,3059,greasy,-1,3,2,None
dirty,693,3713,messy,3,3,2,None
dirty,693,4974,sloppy,-1,3,2,None
dirty,693,5072,untidy,3,1,2,None
dirty,693,7266,lousy,-1,1,2,None
dirty,693,7457,murky,-1,3,2,None
dirty,693,8277,unkempt,-1,3,2,None
dirty,693,11415,polluted,-1,3,2,None
dirty,693,12056,unsightly,-1,1,2,None
dirty,693,14590,grungy,-1,1,2,None
dirty,693,14813,unhygienic,-1,1,2,None
dirty,693,15338,grubby,-1,1,2,None
dirty,693,17021,unwashed,-1,1,2,None
dirty,693,18154,squalid,-1,1,2,None
dirty,693,20598,crummy,-1,3,2,None
dirty,693,20889,raunchy,-1,1,2,None
dirty,693,21675,sooty,-1,1,2,None
dirty,693,22248,spotted,-1,2,2,None
dirty,693,30229,yucky,-1,1,2,None
earth,1238,357,star,1,2,1,None
earth,1238,803,globe,4,3,1,None
earth,1238,1227,planet,2,3,1,None
earth,1238,1462,apple,1,2,1,None
earth,1238,1774,dust,3,3,1,None
earth,1238,2068,creation,4,2,1,None
earth,1238,2954,universe,3,2,1,None
earth,1238,5849,sphere,5,2,1,None
earth,1238,14010,orb,-1,2,1,None
earth,1238,16179,terra firma,-1,1,1,None
earth,1238,19789,macrocosm,-1,2,1,None
everywhere,464,1196,wherever,3,1,4,None
everywhere,464,3178,overall,4,1,4,None
everywhere,464,4207,omnipresent,-1,3,4,None
everywhere,464,4226,ubiquitous,-1,3,4,None
everywhere,464,4326,universally,5,1,4,None
facts,37064,22,story,2,2,1,None
facts,37064,1498,clue,4,2,1,None
facts,37064,1759,scoop,-1,2,1,None
facts,37064,2112,reality,4,2,1,None
facts,37064,2865,score,3,2,1,None
facts,37064,4005,certainty,4,2,1,None
facts,37064,6156,dope,-1,2,1,None
facts,37064,7997,info,4,2,1,None
facts,37064,11821,data,4,2,1,None
facts,37064,12516,cue,4,2,1,None
facts,37064,14230,gospel,-1,2,1,None
facts,37064,19208,poop,-1,2,1,None
facts,37064,33181,lowdown,-1,3,1,None
facts,37064,34780,bottom line,-1,3,1,None
facts,37064,35181,numbers,1,2,1,None
facts,37064,36602,like it is,1,3,1,None
facts,37064,36936,details,3,2,1,None
record,3265,22,story,2,1,2,record
record,3265,294,report,3,1,2,record
record,3265,567,note,1,1,2,record
record,3265,1060,legend,4,2,2,record
record,3265,1086,history,2,1,2,record
record,3265,1243,monument,4,2,2,record
record,3265,1525,inscription,-1,2,2,record
record,3265,1732,journal,5,2,2,record
record,3265,1843,trace,5,2,2,record
record,3265,1993,register,3,2,2,record
record,3265,2107,evidence,4,1,2,record
record,3265,2603,witness,4,2,2,record
record,3265,2893,remembrance,-1,2,2,record
record,3265,3561,file,3,1,2,record
record,3265,3722,jacket,1,2,2,record
record,3265,4389,diary,2,2,2,record
record,3265,4751,testimony,5,1,2,record
record,3265,5086,manuscript,5,2,2,record
record,3265,5167,directory,5,2,2,record
record,3265,5255,entry,3,2,2,record
record,3265,6213,memorial,5,2,2,record
record,3265,6810,memo,5,2,2,record
record,3265,6951,transcript,5,1,2,record
record,3265,6971,document,2,1,2,record
record,3265,6979,transcription,-1,2,2,record
record,3265,7712,scroll,-1,2,2,record
record,3265,8540,registry,-1,2,2,record
record,3265,10354,memorandum,-1,2,2,record
record,3265,11037,documentation,5,2,2,record
record,3265,11094,almanac,-1,2,2,record
record,3265,13537,chronicle,-1,2,2,record
record,3265,16750,archive,5,2,2,record
record,3265,20414,script,4,2,2,record
record,3265,32023,annals,-1,2,2,record
record,3265,32024,archives,-1,2,2,record
record,3265,32138,writing,3,2,2,record
record,3265,32829,minutes,-1,2,2,record
record,3265,36395,memoir,5,2,2,record
record,3265,37455,comic book,3,3,2,record
great,28024,302,long,1,3,1,great
great,28024,733,terrible,2,1,1,great
great,28024,744,huge,3,1,1,great
great,28024,1181,enormous,3,1,1,great
great,28024,1766,vast,4,1,1,great
great,28024,1842,immense,5,1,1,great
great,28024,1844,extreme,4,1,1,great
great,28024,1995,numerous,5,3,1,great
great,28024,2029,bulky,5,3,1,great
great,28024,2042,titanic,-1,3,1,great
great,28024,2043,prodigious,-1,3,1,great
great,28024,2067,gigantic,-1,3,1,great
great,28024,2285,prolonged,5,3,1,great
great,28024,2802,considerable,4,1,1,great
great,28024,3437,colossal,-1,3,1,great
great,28024,3485,bull,-1,2,1,great
great,28024,4164,extensive,4,3,1,great
great,28024,4166,excessive,5,3,1,great
great,28024,4545,jumbo,-1,3,1,great
great,28024,6550,extravagant,6,3,1,great
great,28024,6605,tremendous,4,1,1,great
great,28024,7023,protracted,-1,3,1,great
great,28024,7434,inordinate,-1,3,1,great
great,28024,8141,mammoth,-1,2,1,great
great,28024,8390,humongous,-1,3,1,great
great,28024,10129,voluminous,-1,3,1,great
great,28024,10349,stupendous,-1,3,1,great
great,28024,10475,abundant,-1,3,1,great
great,28024,14411,husky,-1,2,1,great
great,28024,14799,oversize,-1,3,1,great
great,28024,18095,grievous,-1,3,1,great
great,28024,20845,towering,-1,3,1,great
great,28024,24308,ample,5,3,1,great
great,28024,24419,strong,2,1,1,great
great,28024,25538,high,2,1,1,great
great,28024,25868,lengthy,5,3,1,great
great,28024,31315,big,1,1,1,great
great,28024,32403,fat,1,2,1,great
great,28024,32835,big league,-1,3,1,great
great,28024,33241,pronounced,5,3,1,great
great,28024,33297,extended,-1,3,1,great
great,28024,33619,decided,-1,3,1,great
great,282,302,long,1,1,1,great
great,282,733,terrible,2,3,1,great
great,282,744,huge,3,3,1,great
great,282,1181,enormous,3,3,1,great
great,282,1766,vast,4,3,1,great
great,282,1842,immense,5,3,1,great
great,282,1844,extreme,4,3,1,great
great,282,1995,numerous,5,1,1,great
great,282,2029,bulky,5,1,1,great
great,282,2042,titanic,-1,1,1,great
great,282,2043,prodigious,-1,1,1,great
great,282,2067,gigantic,-1,1,1,great
great,282,2285,prolonged,5,1,1,great
great,282,2802,considerable,4,3,1,great
great,282,3437,colossal,-1,1,1,great
great,282,3485,bull,-1,2,1,great
great,282,4164,extensive,4,1,1,great
great,282,4166,excessive,5,1,1,great
great,282,4545,jumbo,-1,1,1,great
great,282,6550,extravagant,6,1,1,great
great,282,6605,tremendous,4,3,1,great
great,282,7023,protracted,-1,1,1,great
great,282,7434,inordinate,-1,1,1,great
great,282,8141,mammoth,-1,2,1,great
great,282,8390,humongous,-1,1,1,great
great,282,10129,voluminous,-1,1,1,great
great,282,10349,stupendous,-1,1,1,great
great,282,10475,abundant,-1,1,1,great
great,282,12617,high,2,3,1,great
great,282,14411,husky,-1,2,1,great
great,282,14799,oversize,-1,1,1,great
great,282,16486,ample,5,1,1,great
great,282,16565,high,2,3,1,great
great,282,18095,grievous,-1,1,1,great
great,282,20639,strong,2,3,1,great
great,282,20845,towering,-1,1,1,great
great,282,22664,lengthy,5,1,1,great
prize,31557,388,top,2,2,1,None
prize,31557,588,pick,3,2,1,None
prize,31557,977,cream,2,2,1,None
prize,31557,1591,champion,3,2,1,None
prize,31557,3701,outstanding,4,1,1,None
prize,31557,7010,prime,6,2,1,None
prize,31557,12739,winning,-1,2,1,None
prize,31557,32403,fat,1,2,1,None
prize,31557,32565,choice,3,2,1,None
prize,31557,32568,elite,5,2,1,None
prize,31557,35588,first-rate,-1,3,1,None
prize,31557,35590,first-class,-1,3,1,None
