Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel
fast,29348,35649,racing,3,2,1
fast,29348,35650,PDQ,-1,3,1
fast,29348,35651,chop-chop,-1,3,1
fast,30951,237,hot,1,1,1
fast,30951,316,electric,2,2,1
fast,30951,364,ready,1,2,1
fast,30951,762,flashing,-1,2,1
fast,30951,1771,winged,-1,2,1
fast,30951,1992,active,3,2,1
fast,30951,2913,fleeting,-1,2,1
fast,30951,3898,rapid,4,1,1
fast,30951,4741,supersonic,-1,3,1
fast,30951,5590,hasty,-1,3,1
fast,30951,6006,nimble,-1,1,1
fast,30951,6817,agile,-1,1,1
fast,30951,7245,hurried,-1,2,1
fast,30951,9998,accelerated,-1,2,1
fast,30951,11817,breakneck,-1,3,1
fast,30951,12054,swift,6,1,1
fast,30951,14294,presto,-1,3,1
fast,30951,17580,pronto,-1,3,1
fast,30951,19498,snappy,-1,3,1
fast,30951,24471,quick,2,1,1
fast,30951,25093,brisk,-1,1,1
fast,30951,27503,expeditious,-1,3,1
fast,30951,31819,dashing,-1,2,1
fast,30951,32165,snap,6,2,1
fast,30951,33031,flying,2,2,1
fast,30951,35555,posthaste,-1,3,1
fast,30951,35649,racing,3,2,1
fast,30951,35650,PDQ,-1,3,1
fast,30951,35651,chop-chop,-1,3,1
fast,16213,237,hot,1,1,1
fast,16213,316,electric,2,2,1
fast,16213,364,ready,1,2,1
fast,16213,762,flashing,-1,2,1
fast,16213,1771,winged,-1,2,1
fast,16213,1992,active,3,2,1
fast,16213,2913,fleeting,-1,2,1
fast,16213,3898,rapid,4,1,1
fast,16213,4741,supersonic,-1,3,1
fast,16213,5590,hasty,-1,3,1
fast,16213,5759,brisk,-1,1,1
fast,16213,6006,nimble,-1,1,1
fast,16213,6817,agile,-1,1,1
fast,16213,7245,hurried,-1,2,1
fast,16213,9998,accelerated,-1,2,1
fast,16213,11817,breakneck,-1,3,1
fast,16213,12054,swift,6,1,1
fast,16213,14294,presto,-1,3,1
fast,16213,16901,expeditious,-1,3,1
fast,16213,17580,pronto,-1,3,1
fast,16213,17946,quick,2,1,1
fast,16213,19498,snappy,-1,3,1
fast,16213,31819,dashing,-1,2,1
fast,16213,32165,snap,6,2,1
fast,16213,33031,flying,2,2,1
fast,16213,35555,posthaste,-1,3,1
fast,16213,35649,racing,3,2,1
fast,16213,35650,PDQ,-1,3,1
fast,16213,35651,chop-chop,-1,3,1
fast,28493,237,hot,1,1,1
fast,28493,316,electric,2,2,1
fast,28493,364,ready,1,2,1
fast,28493,762,flashing,-1,2,1
fast,28493,1771,winged,-1,2,1
fast,28493,1992,active,3,2,1
fast,28493,2913,fleeting,-1,2,1
fast,28493,3898,rapid,4,1,1
fast,28493,4741,supersonic,-1,3,1
fast,28493,5590,hasty,-1,3,1
fast,28493,5759,brisk,-1,1,1
fast,28493,6006,nimble,-1,1,1
fast,28493,6817,agile,-1,1,1
fast,28493,7245,hurried,-1,2,1
fast,28493,9998,accelerated,-1,2,1
fast,28493,11817,breakneck,-1,3,1
fast,28493,12054,swift,6,1,1
fast,28493,14294,presto,-1,3,1
fast,28493,16901,expeditious,-1,3,1
fast,28493,17580,pronto,-1,3,1
fast,28493,17946,quick,2,1,1
fast,28493,19498,snappy,-1,3,1
fast,28493,31819,dashing,-1,2,1
fast,28493,32165,snap,6,2,1
fast,28493,33031,flying,2,2,1
fast,28493,35555,posthaste,-1,3,1
fast,28493,35649,racing,3,2,1
fast,28493,35650,PDQ,-1,3,1
fast,28493,35651,chop-chop,-1,3,1
fast,17486,237,hot,1,1,1
fast,17486,316,electric,2,2,1
fast,17486,364,ready,1,2,1
fast,17486,762,flashing,-1,2,1
fast,17486,1771,winged,-1,2,1
fast,17486,1992,active,3,2,1
fast,17486,2913,fleeting,-1,2,1
fast,17486,3898,rapid,4,1,1
fast,17486,4741,supersonic,-1,3,1
fast,17486,5590,hasty,-1,3,1
fast,17486,5759,brisk,-1,1,1
fast,17486,6006,nimble,-1,1,1
fast,17486,6817,agile,-1,1,1
fast,17486,7245,hurried,-1,2,1
fast,17486,9998,accelerated,-1,2,1
fast,17486,11817,breakneck,-1,3,1
fast,17486,12054,swift,6,1,1
fast,17486,14294,presto,-1,3,1
fast,17486,16901,expeditious,-1,3,1
fast,17486,17580,pronto,-1,3,1
fast,17486,17946,quick,2,1,1
fast,17486,19498,snappy,-1,3,1
fast,17486,31819,dashing,-1,2,1
fast,17486,32165,snap,6,2,1
fast,17486,33031,flying,2,2,1
fast,17486,35555,posthaste,-1,3,1
fast,17486,35649,racing,3,2,1
fast,17486,35650,PDQ,-1,3,1
fast,17486,35651,chop-chop,-1,3,1
fast,18156,237,hot,1,1,1
fast,18156,316,electric,2,2,1
fast,18156,364,ready,1,2,1
fast,18156,762,flashing,-1,2,1
fast,18156,1771,winged,-1,2,1
fast,18156,1992,active,3,2,1
fast,18156,2913,fleeting,-1,2,1
fast,18156,3898,rapid,4,1,1
fast,18156,4741,supersonic,-1,3,1
fast,18156,5590,hasty,-1,3,1
fast,18156,5759,brisk,-1,1,1
fast,18156,6006,nimble,-1,1,1
fast,18156,6817,agile,-1,1,1
fast,18156,7245,hurried,-1,2,1
fast,18156,9998,accelerated,-1,2,1
fast,18156,11817,breakneck,-1,3,1
fast,18156,12054,swift,6,1,1
fast,18156,14294,presto,-1,3,1
fast,18156,16901,expeditious,-1,3,1
fast,18156,17580,pronto,-1,3,1
fast,18156,17946,quick,2,1,1
fast,18156,19498,snappy,-1,3,1
fast,18156,31819,dashing,-1,2,1
fast,18156,32165,snap,6,2,1
fast,18156,33031,flying,2,2,1
fast,18156,35555,posthaste,-1,3,1
fast,18156,35649,racing,3,2,1
ball,218,131,jump,2,2,1
ball,218,1661,hop,6,2,1
ball,218,2288,mingle,6,2,1
ball,218,3597,reception,4,2,1
ball,218,10944,promenade,-1,2,1
ball,218,21543,prom,-1,2,1
into,33101,4568,within,3,3,2
into,33101,5960,toward,-1,3,2
salt,941,1522,spice,3,3,1
salt,941,1831,taste,3,2,1
salt,941,1835,relish,6,2,1
salt,941,3159,flavor,-1,2,1
salt,941,6557,savor,-1,2,1
salt,941,7596,alkali,-1,2,1
salt,941,9703,brine,-1,2,1
salt,941,15384,condiment,-1,2,1
salt,941,17430,zest,-1,2,1
and,35701,17463,including,2,3,1
and,35701,31298,also,1,3,1
and,35701,36842,furthermore,4,3,1
and,35701,37529,moreover,4,3,1
and,35701,39285,together with,1,3,1
sandwich,29740,1090,hero,3,2,2
sandwich,29740,4363,sub,-1,2,2
sandwich,506,1090,hero,3,2,2
sandwich,506,4363,sub,-1,2,2
difficult,2207,1286,problem,1,3,3
difficult,2207,1842,immense,5,3,3
difficult,2207,2042,titanic,-1,3,3
difficult,2207,2406,challenging,3,1,3
difficult,2207,2535,painful,3,1,3
difficult,2207,2778,stiff,4,3,3
difficult,2207,3451,severe,4,1,3
difficult,2207,3506,exacting,-1,3,3
difficult,2207,3551,intricate,-1,3,3
difficult,2207,3757,formidable,6,3,3
difficult,2207,3834,laborious,-1,1,3
difficult,2207,3933,uphill,6,3,3
difficult,2207,6046,strenuous,6,1,3
difficult,2207,6350,rigid,6,3,3
difficult,2207,7309,upstream,-1,3,3
difficult,2207,10212,irritating,4,3,3
difficult,2207,10505,problematic,5,1,3
difficult,2207,10533,gargantuan,-1,3,3
difficult,2207,11830,prohibitive,-1,3,3
difficult,2207,13000,ambitious,4,1,3
difficult,2207,15011,onerous,-1,1,3
difficult,2207,15833,troublesome,6,1,3
difficult,2207,16031,heavy,2,3,3
difficult,2207,17749,burdensome,-1,1,3
difficult,2207,17791,galling,-1,3,3
difficult,2207,18300,crucial,4,1,3
difficult,2207,18342,tough,4,1,3
difficult,2207,19706,unyielding,-1,3,3
difficult,2207,21862,trying,-1,3,3
difficult,2207,22708,bothersome,-1,3,3
difficult,2207,24240,arduous,-1,1,3
difficult,2207,32038,toilsome,-1,3,3
difficult,2207,33510,wearisome,-1,3,3
difficult,2207,33985,herculean,-1,3,3
difficult,2207,34182,demanding,4,1,3
butter,22477,973,spread,4,2,2
butter,22477,13340,ghee,-1,2,2
butter,22477,22192,margarine,-1,1,2
butter,22477,31432,oil,3,1,2
butter,579,973,spread,4,2,2
butter,579,13340,ghee,-1,2,2
butter,579,22192,margarine,-1,3,2
butter,15305,973,spread,4,2,2
butter,15305,13340,ghee,-1,2,2
butter,15305,22192,margarine,-1,3,2
butter,25604,973,spread,4,2,2
butter,25604,13340,ghee,-1,2,2
butter,25604,22192,margarine,-1,1,2
butter,25604,31432,oil,3,1,2
butter,25667,973,spread,4,2,2
butter,25667,13340,ghee,-1,2,2
butter,25667,22192,margarine,-1,1,2
butter,25667,31432,oil,3,1,2
food,340,74,board,4,2,1
food,340,115,cooking,2,3,1
food,340,217,cheer,4,2,1
food,340,250,bread,1,3,1
food,340,281,diet,3,2,1
food,340,330,keep,2,2,1
food,340,406,bite,3,2,1
food,340,454,grit,-1,2,1
food,340,495,drink,1,3,1
food,340,570,fare,3,3,1
food,340,840,support,4,2,1
food,340,1659,store,3,2,1
food,340,1663,sustenance,-1,2,1
food,340,1666,provision,5,2,1
food,340,1912,grub,-1,2,1
food,340,2022,ration,-1,2,1
food,340,2377,meal,1,3,1
food,340,3235,handout,4,2,1
food,340,3584,cuisine,-1,3,1
food,340,3601,menu,1,2,1
food,340,3918,nutrition,5,2,1
food,340,4381,tuck,-1,2,1
food,340,4916,refreshment,3,2,1
food,340,5157,cookery,-1,2,1
food,340,12648,fodder,-1,2,1
food,340,14310,snack,2,3,1
food,340,17490,subsistence,-1,2,1
food,340,20358,eatable,-1,2,1
food,340,22419,chow,-1,2,1
food,340,23117,larder,-1,2,1
factory,2415,610,shop,1,1,3
factory,2415,909,branch,4,1,3
factory,2415,3157,mint,-1,2,3
factory,2415,3299,forge,5,2,3
factory,2415,3642,industry,4,1,3
factory,2415,4550,mill,5,1,3
factory,2415,8590,warehouse,5,2,3
factory,2415,8667,foundry,-1,2,3
factory,2415,9745,laboratory,3,1,3
factory,2415,10068,sweatshop,-1,2,3
factory,2415,12986,workshop,4,1,3
factory,2415,23435,workroom,-1,2,3
factory,2415,23630,manufactory,-1,2,3
factory,2415,25944,firm,4,1,3
factory,2415,33673,cooperative,4,1,3
factory,2415,34192,works,-1,2,3
visit,996,501,holiday,1,3,2
visit,996,504,stay,1,3,2
visit,996,828,evening,1,2,2
visit,996,2522,interview,3,3,2
visit,996,6409,sojourn,-1,2,2
visit,996,10899,stopover,4,3,2
famous,873,282,great,2,3,2
famous,873,461,brilliant,3,3,2
famous,873,614,important,1,3,2
famous,873,741,powerful,3,3,2
famous,873,981,extraordinary,3,1,2
famous,873,1171,excellent,2,3,2
famous,873,1418,signal,4,1,2
famous,873,1445,remarkable,4,3,2
famous,873,1650,glorious,5,3,2
famous,873,1812,noble,5,1,2
famous,873,2175,celebrated,-1,1,2
famous,873,2437,memorable,4,3,2
famous,873,3090,splendid,5,3,2
famous,873,3309,mighty,6,1,2
famous,873,3701,outstanding,4,3,2
famous,873,3979,distinguished,4,3,2
famous,873,4645,renowned,6,3,2
famous,873,5736,noteworthy,-1,1,2
famous,873,5786,influential,5,3,2
famous,873,5842,prominent,5,3,2
famous,873,6055,peerless,-1,1,2
famous,873,6514,reputable,5,1,2
famous,873,7290,elevated,-1,1,2
famous,873,8242,eminent,6,3,2
famous,873,9275,illustrious,-1,3,2
famous,873,10498,noted,-1,3,2
famous,873,11949,conspicuous,-1,1,2
famous,873,12726,leading,4,3,2
famous,873,13638,imposing,-1,1,2
famous,873,14469,august,-1,1,2
famous,873,23698,preeminent,-1,3,2
famous,873,28086,grand,4,3,2
where,135,1362,spot,3,1,1
where,135,2108,situation,3,1,1
where,135,2210,site,3,1,1
where,135,2709,location,3,1,1
where,135,3610,station,1,1,1
four,9623,11638,quadruple,-1,2,1
four,9623,34664,quaternary,-1,2,1
band,1111,154,line,2,3,1
band,1111,210,tie,3,2,1
band,1111,504,stay,1,2,1
band,1111,723,string,3,2,1
band,1111,748,ribbon,-1,2,1
band,1111,1043,tape,3,3,1
band,1111,1127,rope,3,2,1
band,1111,1192,circle,2,2,1
band,1111,1590,braid,-1,2,1
band,1111,1923,strip,5,2,1
band,1111,2182,harness,-1,2,1
band,1111,2453,scarf,-1,2,1
band,1111,2515,cable,4,2,1
band,1111,2998,chain,3,2,1
band,1111,3694,circuit,6,2,1
band,1111,4515,strap,-1,2,1
band,1111,4556,belt,2,2,1
band,1111,5392,bond,4,2,1
band,1111,6892,hoop,-1,2,1
band,1111,8789,binding,-1,2,1
band,1111,9313,fillet,-1,2,1
band,1111,10052,shackle,-1,2,1
band,1111,11513,truss,-1,2,1
band,1111,13328,sash,-1,2,1
band,1111,17291,ring,-1,3,1
always,38560,362,ever,2,1,2
always,38560,3182,repeatedly,5,1,2
always,38560,4336,constantly,4,1,2
always,38560,4663,evermore,-1,3,2
always,38560,4859,consistently,6,1,2
always,38560,4948,regularly,3,1,2
always,38560,6963,invariably,6,1,2
always,38560,21131,unceasingly,-1,3,2
always,38560,33393,perpetually,-1,2,2
always,38560,36634,eternally,-1,3,2
goodbye,91,3690,parting,-1,2,1
goodbye,91,6043,adieu,-1,3,1
be,32324,187,hold,2,2,1
be,32324,222,rest,3,2,1
be,32324,269,live,3,2,1
be,32324,390,last,2,2,1
be,32324,432,stand,2,2,1
be,32324,504,stay,1,2,1
be,32324,1585,remain,3,2,1
be,32324,1735,survive,4,2,1
be,32324,4704,persist,6,2,1
be,32324,4708,endure,4,2,1
be,32324,7029,obtain,4,2,1
be,32324,7176,prevail,6,2,1
be,32324,16653,subsist,-1,2,1
be,32324,26196,inhabit,6,2,1
be,32324,31340,move,2,2,1
be,32324,31342,continue,3,2,1
be,32324,32325,breathe,3,2,1
be,32324,32523,act,2,2,1
be,32324,32524,do,1,2,1
hour,561,63,bit,2,3,1
hour,561,130,crack,4,2,1
hour,561,137,time,2,3,1
hour,561,322,shake,3,2,1
hour,561,407,wink,6,2,1
hour,561,887,while,2,2,1
hour,561,922,flash,4,3,1
hour,561,1514,minute,1,3,1
hour,561,1824,second,1,2,1
hour,561,1911,stage,4,3,1
hour,561,2313,instant,4,2,1
hour,561,2806,occasion,4,3,1
hour,561,2861,tick,2,2,1
hour,561,5415,twinkling,-1,2,1
hour,561,9100,juncture,-1,3,1
hour,561,10161,twinkle,-1,2,1
hour,561,16596,trice,-1,2,1
chair,78,1957,bench,5,3,1
chair,78,2346,armchair,-1,3,1
chair,78,14243,rocker,-1,2,1
chair,78,21998,recliner,-1,3,1
sad,31514,104,blue,1,3,1
sad,31514,242,down,2,3,1
sad,31514,1118,gloomy,-1,3,1
sad,31514,2021,melancholy,-1,1,1
sad,31514,3432,troubled,5,3,1
sad,31514,5499,wistful,-1,1,1
sad,31514,6244,mournful,-1,1,1
sad,31514,6269,sorrowful,-1,1,1
sad,31514,6624,pessimistic,4,1,1
sad,31514,6736,forlorn,-1,3,1
sad,31514,6913,dismal,-1,1,1
sad,31514,7314,morose,-1,3,1
sad,31514,7361,downcast,-1,3,1
sad,31514,8538,bereaved,-1,3,1
sad,31514,10202,distressed,5,3,1
sad,31514,10371,heartbroken,-1,1,1
sad,31514,10760,morbid,-1,3,1
sad,31514,11045,pensive,-1,3,1
sad,31514,15598,doleful,-1,3,1
sad,31514,15643,bitter,4,1,1
sad,31514,19541,languishing,-1,3,1
sad,31514,19833,despondent,-1,3,1
sad,31514,23827,somber,-1,1,1
sad,31514,24315,dejected,-1,3,1
sad,31514,28049,disconsolate,-1,3,1
sad,31514,28441,low,3,3,1
sad,31514,31494,hurting,2,3,1
sad,31514,32200,weeping,6,3,1
sad,31514,32423,sorry,2,1,1
sad,31514,32450,cheerless,-1,3,1
sad,31514,32453,glum,-1,3,1
sad,31514,32459,woebegone,-1,3,1
sad,31514,35259,lugubrious,-1,3,1
sad,31514,35653,despairing,-1,3,1
die,874,455,drop,3,2,1
die,874,4275,drown,4,3,1
die,874,4721,depart,3,2,1
die,874,5477,perish,-1,3,1
die,874,5875,suffocate,-1,2,1
die,874,5945,demise,-1,2,1
die,874,6140,croak,-1,2,1
die,874,6806,expire,6,3,1
die,874,7680,succumb,6,3,1
die,874,20615,conk,-1,2,1
say,176,35,read,1,3,1
say,176,69,tell,1,3,1
say,176,127,add,2,3,1
say,176,138,repeat,2,3,1
say,176,294,report,3,3,1
say,176,436,speak,1,3,1
say,176,439,voice,3,3,1
say,176,453,lip,3,2,1
say,176,601,state,4,3,1
say,176,742,reply,3,3,1
say,176,1459,judge,4,2,1
say,176,1488,relate,6,2,1
say,176,1495,announce,3,3,1
say,176,1499,suggest,3,3,1
say,176,1684,declare,4,3,1
say,176,1699,claim,4,3,1
say,176,2275,jaw,4,2,1
say,176,2358,convey,5,3,1
say,176,2366,perform,4,2,1
say,176,2430,rehearse,5,2,1
say,176,2468,reveal,4,3,1
say,176,2738,recite,-1,2,1
say,176,2840,maintain,4,3,1
say,176,2945,express,4,3,1
say,176,3074,estimate,4,3,1
say,176,3102,remark,4,2,1
say,176,3784,rap,2,2,1
say,176,3980,communicate,3,2,1
say,176,4006,pronounce,3,2,1
say,176,4051,utter,6,2,1
say,176,4262,assert,5,3,1
say,176,4425,disclose,6,3,1
say,176,5345,render,6,2,1
say,176,7275,gab,-1,2,1
say,176,7685,allege,6,2,1
say,176,8558,opine,-1,2,1
say,176,8604,divulge,-1,2,1
say,176,9995,flap,-1,2,1
say,176,13607,affirm,-1,2,1
say,176,18186,rumor,-1,2,1
say,176,20915,spiel,-1,2,1
say,176,24344,verbalize,-1,2,1
say,176,29815,conjecture,-1,2,1
there,346,364,ready,1,2,1
there,346,1963,attendant,-1,2,1
there,346,2085,near,1,2,1
there,346,2487,available,2,1,1
there,346,7818,existent,-1,1,1
there,346,20664,on board,-1,1,1
exciting,30099,177,fine,1,2,3
exciting,30099,1069,dangerous,2,1,3
exciting,30099,1532,sensational,6,3,3
exciting,30099,2103,dramatic,4,1,3
exciting,30099,3131,heady,-1,3,3
exciting,30099,3571,breathtaking,4,1,3
exciting,30099,3705,hectic,5,1,3
exciting,30099,4880,impressive,4,1,3
exciting,30099,5269,flashy,-1,1,3
exciting,30099,5410,thrilling,4,1,3
exciting,30099,6005,rousing,-1,2,3
exciting,30099,6063,overwhelming,5,2,3
exciting,30099,6496,intoxicating,-1,2,3
exciting,30099,9502,intriguing,6,1,3
exciting,30099,9870,racy,-1,3,3
exciting,30099,10726,moving,4,1,3
exciting,30099,11026,arresting,-1,2,3
exciting,30099,11314,stimulating,-1,1,3
exciting,30099,12963,stirring,-1,2,3
exciting,30099,14581,electrifying,-1,2,3
exciting,30099,14707,zestful,-1,3,3
exciting,30099,14890,showy,-1,3,3
exciting,30099,14915,wild,4,3,3
exciting,30099,19404,melodramatic,-1,3,3
exciting,30099,22289,astonishing,4,1,3
exciting,30099,22475,appealing,5,1,3
exciting,30099,26002,neat,3,3,3
exciting,30099,30497,provocative,-1,1,3
exciting,30099,31811,far-out,-1,3,3
exciting,30099,32334,interesting,1,1,3
exciting,30099,32335,lively,3,1,3
exciting,30099,32492,mind-blowing,-1,3,3
exciting,30099,32937,overpowering,-1,2,3
exciting,30099,34078,titillating,-1,2,3
exciting,30099,36193,bracing,-1,2,3
exciting,30099,36194,impelling,-1,2,3
exciting,30099,36195,groovy,-1,3,3
exciting,30099,36196,hair-raising,-1,3,3
exciting,30099,36197,rip-roaring,-1,3,3
exciting,30099,36198,spine-tingling,-1,3,3
exciting,30099,39445,eye-popping,-1,3,3
exciting,498,177,fine,1,2,3
exciting,498,727,wild,4,1,3
exciting,498,1069,dangerous,2,3,3
exciting,498,1532,sensational,6,1,3
exciting,498,2103,dramatic,4,3,3
exciting,498,3131,heady,-1,1,3
exciting,498,3571,breathtaking,4,3,3
exciting,498,3705,hectic,5,3,3
exciting,498,4880,impressive,4,3,3
exciting,498,5269,flashy,-1,3,3
exciting,498,5410,thrilling,4,3,3
exciting,498,6005,rousing,-1,2,3
exciting,498,6063,overwhelming,5,2,3
exciting,498,6496,intoxicating,-1,2,3
exciting,498,6824,appealing,5,3,3
exciting,498,9502,intriguing,6,3,3
exciting,498,9870,racy,-1,1,3
exciting,498,10726,moving,4,3,3
exciting,498,11026,arresting,-1,2,3
exciting,498,11314,stimulating,-1,3,3
exciting,498,12963,stirring,-1,2,3
exciting,498,14581,electrifying,-1,2,3
exciting,498,14707,zestful,-1,1,3
exciting,498,14890,showy,-1,1,3
exciting,498,14925,neat,3,1,3
exciting,498,16841,astonishing,4,3,3
exciting,498,19404,melodramatic,-1,1,3
exciting,498,20101,provocative,-1,3,3
slow,2537,299,easy,1,1,1
slow,2537,532,quiet,2,1,1
slow,2537,1932,sleepy,3,3,1
slow,2537,2053,moderate,5,1,1
slow,2537,2315,gradual,4,1,1
slow,2537,2320,reluctant,5,1,1
slow,2537,3394,leisurely,-1,1,1
slow,2537,3914,deliberate,4,2,1
slow,2537,4440,idle,5,2,1
slow,2537,6250,dreamy,-1,3,1
slow,2537,6292,sluggish,-1,1,1
slow,2537,6536,delaying,-1,2,1
slow,2537,6871,slack,-1,2,1
slow,2537,7391,crawling,-1,2,1
slow,2537,7854,lackadaisical,-1,1,1
slow,2537,10870,inert,-1,3,1
slow,2537,11370,stagnant,-1,1,1
slow,2537,12827,apathetic,-1,3,1
slow,2537,14815,remiss,-1,3,1
slow,2537,14961,lethargic,-1,1,1
slow,2537,16031,heavy,2,1,1
slow,2537,16418,inactive,-1,3,1
slow,2537,17669,laggard,-1,3,1
slow,2537,17801,slothful,-1,3,1
slow,2537,19884,supine,-1,3,1
slow,2537,20698,negligent,6,3,1
slow,2537,22013,ponderous,-1,3,1
slow,2537,22993,dawdling,-1,2,1
slow,2537,23486,tardy,-1,3,1
slow,2537,25140,imperceptible,-1,3,1
slow,2537,25540,drowsy,-1,3,1
slow,2537,28272,indolent,-1,3,1
slow,2537,31211,phlegmatic,-1,3,1
slow,2537,31657,listless,-1,3,1
slow,2537,32126,leaden,-1,3,1
slow,2537,32278,passive,4,1,1
slow,2537,33587,torpid,-1,3,1
slow,2537,35140,dilatory,-1,3,1
slow,2537,35652,plodding,-1,2,1
slow,2537,35982,measured,-1,2,1
slow,2537,37091,creeping,-1,2,1
student,2327,1716,skill,3,2,2
student,2327,2856,pupil,2,1,2
student,2327,3191,graduate,4,1,2
student,2327,6326,disciple,-1,2,2
student,2327,6658,scholar,5,1,2
student,2327,6863,observer,6,2,2
student,2327,8194,junior,4,1,2
student,2327,12698,sophomore,-1,2,2
student,2327,13182,grad,-1,2,2
student,2327,14274,novice,-1,2,2
student,2327,14969,undergraduate,5,1,2
student,2327,17234,apprentice,-1,2,2
student,2327,17502,undergrad,-1,2,2
student,2327,28370,schoolchild,2,2,2
student,2327,34783,learner,4,2,2
cent,4002,2882,penny,3,1,1
night,371,197,black,1,2,1
night,371,828,evening,1,2,1
night,371,1645,dim,6,1,1
night,371,6178,twilight,-1,2,1
night,371,6975,obscurity,-1,2,1
night,371,15365,nighttime,-1,2,1
night,371,21522,dark,2,2,1
face,64,75,display,3,2,1
face,64,82,paint,1,2,1
face,64,83,clock,1,2,1
face,64,388,top,2,3,1
face,64,474,light,3,3,1
face,64,621,makeup,-1,2,1
face,64,626,air,2,3,1
face,64,788,mask,5,3,1
face,64,1030,frown,6,2,1
face,64,1797,silhouette,-1,2,1
face,64,1996,appearance,4,2,1
face,64,4434,mug,-1,2,1
face,64,4797,aspect,4,3,1
face,64,5073,presentation,3,2,1
face,64,5171,disguise,4,2,1
face,64,5565,guise,-1,2,1
face,64,5904,seeming,-1,2,1
face,64,6274,dial,3,2,1
face,64,7109,scowl,-1,2,1
face,64,7609,facet,-1,2,1
face,64,10421,grimace,-1,2,1
face,64,11059,frontal,-1,2,1
face,64,12055,frontage,-1,2,1
face,64,12760,cast,4,2,1
face,64,13070,profile,4,2,1
face,64,13108,showing,-1,2,1
face,64,13199,semblance,-1,2,1
face,64,20754,smirk,-1,2,1
face,64,21432,simulacrum,-1,2,1
banded,33958,644,gather,4,2,2
banded,33958,1582,team,2,2,2
banded,33958,1635,merge,6,2,2
banded,33958,2580,league,3,2,2
banded,33958,4556,belt,2,2,2
banded,33958,5000,unite,5,2,2
banded,33958,8851,affiliate,-1,2,2
banded,33958,10737,conjoin,-1,2,2
banded,33958,13203,amalgamate,-1,2,2
banded,33958,13235,consolidate,5,2,2
banded,33958,31498,ally,6,2,2
banded,33958,31499,combine,4,2,2
want,476,114,need,1,3,1
want,476,373,wish,3,3,1
want,476,1070,thirst,4,2,1
want,476,1805,demand,3,2,1
want,476,1830,appetite,5,2,1
want,476,2909,fancy,3,2,1
want,476,4153,requirement,4,2,1
want,476,5500,longing,6,2,1
want,476,5747,craving,6,2,1
want,476,12145,yen,-1,2,1
talk,31585,3928,lecture,3,1,1
talk,31585,4566,recitation,-1,2,1
talk,31585,4729,discourse,5,2,1
talk,31585,6126,sermon,-1,2,1
talk,31585,6484,monologue,-1,2,1
talk,31585,12042,dissertation,5,2,1
talk,31585,20915,spiel,-1,2,1
talk,31585,21019,homily,-1,2,1
talk,31585,21099,declamation,-1,2,1
talk,31585,32369,screed,-1,2,1
talk,31585,34219,harangue,-1,2,1
talk,31585,36330,descant,-1,2,1
talk,31585,37049,exhortation,-1,2,1
family,592,21,race,2,2,3
family,592,94,people,1,3,3
family,592,154,line,2,2,3
family,592,230,house,1,3,3
family,592,786,relationship,4,2,3
family,592,1228,system,3,2,3
family,592,1280,class,1,2,3
family,592,1345,genre,4,2,3
family,592,1788,strain,4,2,3
family,592,2093,issue,3,2,3
family,592,2286,blood,2,2,3
family,592,2354,network,4,2,3
family,592,2842,household,4,3,3
family,592,3234,extraction,-1,2,3
family,592,3742,folk,4,3,3
family,592,4071,tribe,4,3,3
family,592,5713,brood,-1,2,3
family,592,5846,clan,-1,3,3
family,592,8047,genealogy,-1,2,3
family,592,11234,ancestry,-1,2,3
family,592,12347,subdivision,-1,2,3
family,592,12586,kith and kin,-1,1,3
family,592,12644,dynasty,-1,2,3
family,592,14180,lineage,-1,2,3
family,592,14283,inheritance,6,2,3
family,592,15047,kind,2,2,3
family,592,15575,pedigree,-1,2,3
family,592,18389,progeny,-1,2,3
family,592,21266,kindred,-1,2,3
page,71,548,side,2,2,1
page,71,2819,leaf,3,2,1
page,71,7577,signature,3,2,1
page,71,13761,folio,-1,2,1
hear,405,25,get,1,3,1
hear,405,35,read,1,3,1
hear,405,261,catch,1,2,1
hear,405,593,listen,1,3,1
hear,405,1788,strain,4,2,1
hear,405,1868,attend,3,3,1
hear,405,2553,devour,-1,2,1
hear,405,4089,heed,-1,2,1
hear,405,7830,hark,-1,2,1
hear,405,11065,apprehend,-1,2,1
hear,405,20199,overhear,6,3,1
yellow,107,212,low,3,2,2
yellow,107,2385,chicken,1,2,2
yellow,107,4679,craven,-1,2,2
yellow,107,5900,treacherous,-1,1,2
yellow,107,7060,offensive,4,2,2
yellow,107,16476,unethical,6,1,2
yellow,107,21879,tricky,4,1,2
yellow,107,27832,unprincipled,-1,1,2
yellow,107,31140,pusillanimous,-1,1,2
yellow,29992,2385,chicken,1,2,2
yellow,29992,4679,craven,-1,2,2
yellow,29992,5900,treacherous,-1,3,2
yellow,29992,7060,offensive,4,2,2
yellow,29992,16476,unethical,6,3,2
yellow,29992,25440,tricky,4,3,2
yellow,29992,27832,unprincipled,-1,3,2
yellow,29992,28441,low,3,2,2
yellow,29992,31140,pusillanimous,-1,3,2
yellow,29992,32571,deceitful,-1,3,2
yellow,29992,35420,gutless,-1,3,2
yellow,29992,35640,sneaking,-1,2,2
tea,206,495,drink,1,3,1
tea,206,4433,brew,-1,2,1
tea,206,4916,refreshment,3,2,1
beer,6264,4433,brew,-1,2,1
